<<<<<<< HEAD
Country Code,Year,City,Country Name,Temp_AvgTemperature,City_Longitude,City_Latitude,City_Population,City_Land_Area,City_HDI,City_GINI,City_Overall Score (GDP),City_Property Rights,City_Government Integrity,City_Judicial Effectiveness,City_Tax Burden,City_Government Spending,City_Fiscal Health,City_Business Freedom,City_Labor Freedom,City_Monetary Freedom,City_Trade Freedom,City_Investment Freedom,City_Financial Freedom
USA,2014,Atlanta,United States,,-84.3879824,33.7489954,446978.5,343.0,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,New York City,United States,,-74.00594129999998,40.7127837,8512613.0,784.0,0.92,41.5,75.5,80.0,72.0,76.85,65.8,48.1,53.2,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Las Vegas,United States,,-115.13982959999998,36.169941200000004,649770.75,136.0,0.92,41.5,75.5,80.0,72.0,76.86666666666666,65.8,48.1,53.73333333333333,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,New Orleans,United States,,-90.0715,29.9511,391137.0,468.0,0.92,41.5,75.5,80.0,72.0,75.1,65.8,48.1,53.3,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,"Portland, OR",United States,,-122.6762071,45.5234515,719664.5,376.0,0.92,41.5,75.5,80.0,72.0,76.0,65.8,48.1,54.05,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Seattle,United States,,-122.33207079999998,47.6062095,705538.0,3692.0,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Houston,United States,,-95.3693896,29.760192699999998,2302199.6,1625.0,0.92,41.5,75.5,80.0,72.0,78.6,65.8,48.1,53.1,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Philadelphia,United States,,-75.16378900000002,39.952335,1558435.666666667,367.0,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Denver,United States,,-104.9847179,39.737567,692162.4,401.0,0.92,41.5,75.5,80.0,72.0,76.9,65.8,48.1,54.8,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Boston,United States,,-71.05977320000002,42.358430799999994,673450.0,124.0,0.92,41.5,75.5,80.0,72.0,76.0,65.8,48.1,54.05,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,St Louis,United States,,-90.1994042,38.6270025,311066.0,170.9,0.92,41.5,75.5,80.0,72.0,76.9,65.8,48.1,54.8,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Baltimore,United States,,-76.6121893,39.2903848,608360.5,210.0,0.92,41.5,75.5,80.0,72.0,75.1,65.8,48.1,53.3,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Minneapolis,United States,,-93.26667,44.983334,417166.4,139.8,0.92,41.5,75.5,80.0,72.0,76.9,65.8,48.1,54.8,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,San Antonio,United States,,-98.4936,29.4241,1472366.0,426.0,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Columbus,United States,,-82.9987942,39.9611755,872181.8,563.0,0.92,41.5,75.5,80.0,72.0,76.86666666666666,65.8,48.1,53.73333333333333,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Nashville and Davidson ,United States,,-86.7816,36.1627,679678.6666666665,1367.0,0.92,41.5,75.5,80.0,72.0,75.1,65.8,48.1,53.3,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Rochester,United States,,-77.6109,43.161,209304.5,96.0,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Lexington,United States,,-84.50371640000002,38.040583700000006,3041410.942493827,3694.7517170893043,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Chula Vista,United States,,-117.084,32.64,265070.0,3694.7517170893043,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Aspen and Pitkin County,United States,,-106.837,39.195,8715.0,20.0,0.92,41.5,75.5,80.0,72.0,75.1,65.8,48.1,53.3,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Hollywood,United States,,-80.1495,26.0112,149189.0,3694.7517170893043,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Savannah,United States,,-81.0998,32.0835,145014.5,175.0,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Albany,United States,,-73.7562,42.6526,97856.0,55.0,0.9209999999999999,40.0,77.4,82.15,75.2,78.6,71.3,57.55,53.1,87.55,92.1,77.35,86.75,80.0,75.0
USA,2014,Flagstaff,United States,,-111.6311,35.1992,72411.0,165.0,0.92,41.5,75.5,80.0,72.0,76.86666666666666,65.8,48.1,53.73333333333333,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Reno,United States,,-119.8138,39.5296,241125.0,288.0,0.92,41.5,75.5,80.0,72.0,76.50288600288599,65.8,48.1,54.01551226551214,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,"Somerville, MA",United States,,-71.082647,42.393449,79989.66666666669,10.3,0.92,41.5,75.5,80.0,72.0,76.9,65.8,48.1,54.8,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,"Emeryville, CA",United States,,-122.285247,37.831315999999994,11483.0,5.2,0.92,41.5,75.5,80.0,72.0,76.0,65.8,48.1,54.05,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Broward,United States,,80.3659,26.1901,1894822.0,3694.7517170893043,0.92,41.5,75.5,80.0,72.0,76.9,65.8,48.1,54.8,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,"Miami Beach, FL",United States,,-80.130045,25.790654,91825.0,18.1,0.92,41.5,75.5,80.0,72.0,76.0,65.8,48.1,54.05,89.2,97.2,75.4,86.8,70.0,70.0
USA,2014,Key West,United States,,24.5551,81.78,25777.5,3694.7517170893043,0.9211671794871796,41.0790275923454,76.19046153846166,81.52323076923058,73.66984615384621,76.50288600288599,66.92399999999985,53.881076923076925,54.01551226551214,86.93861538461553,93.84923076923107,77.68384615384593,86.69738461538459,75.41538461538461,72.72307692307693
ARG,2015,Mendoza,Argentina,,-68.8458,-32.8894,115041.0,3694.7517170893043,0.84,41.3,44.1,15.0,34.0,44.5,66.8,41.2,52.6,52.8,43.3,59.6,68.8,30.0,30.0
ARG,2015,Rio Grande,Argentina,,-67.7002,-53.786,84250.66666666669,938.0,0.84,41.57812500000001,44.1,15.0,34.0,43.84666666666667,66.8,41.2,53.10666666666661,52.8,43.3,59.6,68.8,30.0,30.0
ARG,2015,Villa Pehuenia,Argentina,,-71.187208,-38.879673,1611.0,3694.7517170893043,0.84,41.57812500000001,44.1,15.0,34.0,43.84666666666667,66.8,41.2,53.10666666666661,52.8,43.3,59.6,68.8,30.0,30.0
AUS,2015,Hobart,Australia,,147.281446,-42.890054,51593.0,7791.0,0.938,34.48571428571428,81.4,90.0,81.0,93.15,63.7,61.8,84.44999999999997,94.1,81.6,85.3,86.4,80.0,90.0
BRA,2015,Belo Horizonte,Brazil,,-43.9333,-19.9167,2463719.666666667,331.0,0.7559999999999999,51.9,56.6,50.0,42.0,50.88260869565219,68.4,50.9,18.70434782608696,53.6,52.1,69.4,69.6,50.0,60.0
BRA,2015,Recife,Brazil,,-62.7284414,8.3127386,1619576.0,218.0,0.7559999999999999,51.9,56.6,50.0,42.0,49.7,68.4,50.9,22.8,53.6,52.1,69.4,69.6,50.0,60.0
BRA,2015,Guaratinguetá,Brazil,,-45.19422,-22.808027,3041410.942493827,751.0,0.7559999999999999,51.9,56.6,50.0,42.0,50.88260869565219,68.4,50.9,18.70434782608696,53.6,52.1,69.4,69.6,50.0,60.0
BRA,2015,Londrina,Brazil,,-51.1505,-23.3356,532570.0,3694.7517170893043,0.7559999999999999,51.9,56.6,50.0,42.0,50.88260869565219,68.4,50.9,18.70434782608696,53.6,52.1,69.4,69.6,50.0,60.0
BRA,2015,Niterói,Brazil,,-43.118381,-22.892857,380938.00700000004,133.1,0.7559999999999999,51.9,56.6,50.0,42.0,55.5,68.4,50.9,7.7,53.6,52.1,69.4,69.6,50.0,60.0
BGR,2015,Stara Zagora,Bulgaria,,25.634464,42.425777000000004,325963.0,5151.1,0.809,38.6,66.8,30.0,41.0,42.5,91.0,64.5,94.3,68.5,76.6,83.2,88.0,65.0,60.0
CAN,2015,Vancouver,Canada,,-123.11392679999999,49.261226,631418.0,115.0,0.9209999999999999,33.7,79.1,90.0,81.0,75.76666666666667,79.9,48.3,81.53333333333333,89.0,76.1,77.9,88.4,80.0,80.0
CAN,2015,Calgary,Canada,,-114.070846,51.04861500000001,1247651.2,848.0,0.9209999999999999,33.7,79.1,90.0,81.0,75.76666666666667,79.9,48.3,81.53333333333333,89.0,76.1,77.9,88.4,80.0,80.0
CAN,2015,Montréal,Canada,,-73.5539925,45.508669899999994,1954472.75,500.0,0.9209999999999999,33.7,79.1,90.0,81.0,77.0816091954023,79.9,48.3,81.20804597701147,89.0,76.1,77.9,88.4,80.0,80.0
CAN,2015,Durham,Canada,,-78.9288,43.9368,673070.0,3694.7517170893043,0.9209999999999999,33.7,79.1,90.0,81.0,77.0816091954023,79.9,48.3,81.20804597701147,89.0,76.1,77.9,88.4,80.0,80.0
CAN,2015,Mississauga,Canada,,43.589,-79.6441,721599.0,3694.7517170893043,0.9209999999999999,33.7,79.1,90.0,81.0,78.94999999999997,79.9,48.3,80.75,89.0,76.1,77.9,88.4,80.0,80.0
CAN,2015,North Vancouver,Canada,,-123.07328000000001,49.32699,52622.0,11.8,0.9209999999999999,33.7,79.1,90.0,81.0,77.0816091954023,79.9,48.3,81.20804597701147,89.0,76.1,77.9,88.4,80.0,80.0
CAN,2015,"Ajax, ON",Canada,,-79.02037299999998,43.850854999999996,114638.5,67.1,0.9209999999999999,33.7,79.1,90.0,81.0,77.0816091954023,79.9,48.3,81.20804597701147,89.0,76.1,77.9,88.4,80.0,80.0
COL,2015,Bogotá ,Colombia,,-74.07583299999997,4.598056,7818299.75,1776.0,0.7559999999999999,51.0,71.7,50.0,36.0,25.2,80.3,76.0,89.8,81.5,81.7,80.1,81.2,80.0,70.0
COL,2015,Medellín,Colombia,,-75.5735,6.22729,1699962.774,3694.7517170893043,0.7559999999999999,51.0,71.7,50.0,36.0,30.94,80.3,76.0,83.84000000000002,81.5,81.7,80.1,81.2,80.0,70.0
COL,2015,Santiago de Cali,Colombia,,-76.53198499999998,3.451647,2420340.5,566.0,0.7559999999999999,51.0,71.7,50.0,36.0,30.94,80.3,76.0,83.84000000000002,81.5,81.7,80.1,81.2,80.0,70.0
DNK,2015,Sonderborg,Denmark,,9.792178,54.913810999999995,74623.5,496.6,0.9329999999999999,28.2,76.3,95.0,91.0,79.73541666666662,39.6,1.8,96.4427083333333,97.4,92.1,87.6,88.0,90.0,80.0
DNK,2015,City of Ærøskøbing,Denmark,,10.404684,54.89145600000001,6146.0,88.0,0.9329999999999999,28.2,76.3,95.0,91.0,79.73541666666662,39.6,1.8,96.4427083333333,97.4,92.1,87.6,88.0,90.0,80.0
DNK,2015,Elsinore,Denmark,,12.5921,56.0308,62395.0,119.0,0.9329999999999999,28.2,76.3,95.0,91.0,73.15,39.6,1.8,96.05,97.4,92.1,87.6,88.0,90.0,80.0
DNK,2015,Hørsholm,Denmark,,12.5049,55.8835,24973.5,3694.7517170893043,0.9329999999999999,28.2,76.3,95.0,91.0,83.6,39.6,1.8,96.7,97.4,92.1,87.6,88.0,90.0,80.0
DNK,2015,Gladsaxe,Denmark,,12.488686,55.733461,68344.2,24.9,0.9329999999999999,28.2,76.3,95.0,91.0,76.63333333333333,39.6,1.8,96.26666666666668,97.4,92.1,87.6,88.0,90.0,80.0
DNK,2015,Egedal,Denmark,,12.238733,55.79504499999999,42805.66666666666,126.0,0.9329999999999999,28.2,76.3,95.0,91.0,83.6,39.6,1.8,96.7,97.4,92.1,87.6,88.0,90.0,80.0
DNK,2015,Fredensborg,Denmark,,12.4058,55.9747,40488.5,3694.7517170893043,0.9329999999999999,28.2,76.3,95.0,91.0,83.6,39.6,1.8,96.7,97.4,92.1,87.6,88.0,90.0,80.0
ECU,2015,Quito,Ecuador,,-78.5167,-0.2333,2239191.0,4232.0,0.764,46.0,49.2,15.0,35.0,20.2,79.1,51.0,32.1,51.4,51.3,68.2,71.4,30.0,40.0
ECU,2015,Loja,Ecuador,,-3.9931300000000003,-79.2042,214855.0,3694.7517170893043,0.764,46.0,49.2,15.0,35.0,20.2,79.1,51.0,32.1,51.4,51.3,68.2,71.4,30.0,40.0
FIN,2015,Turku,Finland,,22.266630300000003,60.451812600000004,189400.0,246.0,0.93,27.1,73.4,90.0,89.0,82.7,66.4,3.6,81.1,92.6,54.8,79.9,88.0,90.0,80.0
FIN,2015,Lahti,Finland,,25.65,60.9833,119884.4,517.0,0.93,27.1,73.4,90.0,89.0,82.7,66.4,3.6,77.3,92.6,54.8,79.9,88.0,90.0,80.0
FIN,2015,Espoo,Finland,,24.6559,60.205491,281732.25,312.0,0.93,27.1,73.4,90.0,89.0,82.2,66.4,3.6,81.6,92.6,54.8,79.9,88.0,90.0,80.0
DEU,2015,Heidelberg,Germany,,8.672433999999999,49.398752,147427.4,109.0,0.938,31.7,73.8,90.0,78.0,79.5,60.8,40.1,89.9,88.2,51.2,81.5,88.0,90.0,70.0
DEU,2015,Greifswald,Germany,,12.3923,54.0865,57971.0,3694.7517170893043,0.938,31.7,73.8,90.0,78.0,79.2,60.8,40.1,90.07999999999998,88.2,51.2,81.5,88.0,90.0,70.0
GHA,2015,Accra,Ghana,,-0.16819,5.56543,2325264.333333333,3694.7517170893043,0.59,38.87940929917293,63.0,50.0,46.0,67.76822911104446,84.6,70.8,64.32249647213446,62.5,56.9,69.2,64.8,65.0,60.0
GIB,2015,Gibraltar,Gibraltar,,-5.3535994,36.1407734,34313.75,6.6,0.8698855052577321,38.87940929917293,69.41948124980661,69.53020439301957,63.249789635016754,67.76822911104446,67.45616782514193,52.32086521275377,64.32249647213446,79.50850754145128,69.71202847628726,76.70915629813787,82.72269696477838,69.47591036643803,65.89319150658075
GRC,2015,Athens,Greece,,23.727539,37.98381,664046.0,39.0,0.877,36.0,54.0,40.0,40.0,57.55,64.2,0.0,64.3,73.3,51.6,77.8,83.0,60.0,50.0
IND,2015,Rajkot,India,,70.80216,22.303895,1442038.0,3694.7517170893043,0.624,38.87940929917293,54.6,55.0,36.0,44.4,79.4,78.3,11.0,43.3,48.7,65.3,64.6,35.0,40.0
ITA,2015,Roma,Italy,,12.4801802,41.8723889,2148980.4035,1285.0,0.882,35.4,61.7,55.0,43.0,56.86666666666665,54.2,23.2,67.24666666666666,71.9,55.4,81.2,88.0,85.0,60.0
ITA,2015,Milano,Italy,,9.086356,45.802578000000004,1383461.666666667,182.0,0.882,35.4,61.7,55.0,43.0,55.4,54.2,23.2,66.9,71.9,55.4,81.2,88.0,85.0,60.0
ITA,2015,Venezia,Italy,,12.315515099999999,45.440847399999996,261169.75,414.0,0.882,35.4,61.7,55.0,43.0,60.9,54.2,23.2,68.2,71.9,55.4,81.2,88.0,85.0,60.0
JPN,2015,Yokohama,Japan,,139.6380256,35.4437078,12136443.25,437.0,0.9079999999999999,33.26666666666667,73.3,80.0,74.0,73.5,68.7,47.1,29.4,84.1,90.2,86.7,82.6,70.0,50.0
MYS,2015,Iskandar ,Malaysia,,100.99208399999999,5.714476,1978333.333333333,2217.0,0.7959999999999999,41.1,70.8,55.0,50.0,67.3,84.4,74.0,76.5,93.5,75.7,80.8,80.0,55.0,60.0
MEX,2015,Hermosillo,Mexico,,-110.961,29.0892,820292.5,3694.7517170893043,0.7659999999999999,48.7,66.4,50.0,34.0,39.0,77.8,78.0,69.8,71.5,59.9,77.6,85.6,70.0,60.0
MEX,2015,San Luis Potosí,Mexico,,-100.9855409,22.156469899999998,824229.0,1482.0,0.7659999999999999,47.32000000000001,66.4,50.0,34.0,39.0,77.8,78.0,69.8,71.5,59.9,77.6,85.6,70.0,60.0
MEX,2015,Ciudad Madero,Mexico,,-97.833105,22.276876,220000.0,47.9,0.7659999999999999,47.32000000000001,66.4,50.0,34.0,39.0,77.8,78.0,69.8,71.5,59.9,77.6,85.6,70.0,60.0
NLD,2015,Amsterdam,Netherlands,,4.8951679000000015,52.3702157,848091.25,219.0,0.934,28.2,73.7,90.0,83.0,71.64999999999998,51.8,23.8,85.16666666666667,84.3,66.3,79.8,88.0,90.0,80.0
NLD,2015,Rotterdam,Netherlands,,4.4777325,51.9244201,481798.1165,208.0,0.934,28.2,73.7,90.0,83.0,72.0,51.8,23.8,85.6,84.3,66.3,79.8,88.0,90.0,80.0
NZL,2015,Wellington,New Zealand,,174.776236,-41.28646029999999,209287.25,290.1,0.9209999999999999,38.87940929917293,82.1,95.0,91.0,83.5,70.4,43.0,98.6,95.5,91.4,87.6,86.8,80.0,80.0
NOR,2015,Bærum,Norway,,10.593765,59.920545,125769.0,192.0,0.9470000000000001,27.5,71.8,90.0,86.0,86.0,52.1,43.8,97.8,92.1,48.2,81.7,89.4,75.0,60.0
PER,2015,San Isidro (Lima),Peru,,-77.027336,-12.097719999999999,27130.103,9.8,0.759,43.4,67.7,40.0,38.0,28.2,78.6,88.5,98.4,67.7,63.4,83.9,87.0,70.0,60.0
PHL,2015,Batangas,Philippines,,121.05830800000001,13.756464999999999,343314.0,285.0,0.701,44.6,62.2,30.0,36.0,37.1,79.1,89.3,97.2,55.3,58.2,78.8,75.4,60.0,60.0
POL,2015,Wroclaw,Poland,,17.038538,51.107884999999996,638319.6666666665,283.3,0.863,31.8,68.6,60.0,60.0,58.0,82.1,47.1,76.1,67.3,60.4,81.3,88.0,70.0,70.0
PRT,2015,Porto,Portugal,,-8.6291053,41.1579438,238272.5,42.0,0.8540000000000001,35.5,65.3,70.0,62.0,68.9,61.1,28.8,32.1,87.5,42.9,82.8,88.0,70.0,60.0
PRT,2015,Cascais,Portugal,,-9.4222945,38.6970565,210298.0,97.0,0.8540000000000001,35.5,65.3,70.0,62.0,69.25714285714285,61.1,28.8,42.73571428571429,87.5,42.9,82.8,88.0,70.0,60.0
PRT,2015,Guimarães,Portugal,,-8.292241,41.444266,154056.6666666667,241.0,0.8540000000000001,35.5,65.3,70.0,62.0,69.25714285714285,61.1,28.8,42.73571428571429,87.5,42.9,82.8,88.0,70.0,60.0
PRT,2015,Câmara de Lobos,Portugal,,-16.9833,32.6333,3041410.942493827,3694.7517170893043,0.8540000000000001,35.5,65.3,70.0,62.0,69.25714285714285,61.1,28.8,42.73571428571429,87.5,42.9,82.8,88.0,70.0,60.0
KOR,2015,Changwon,Republic of Korea,,126.949,35.1542,1072657.0,3694.7517170893043,0.8956,31.88,70.02000000000001,70.0,54.8,67.76822911104446,72.22,72.40666666666667,64.32249647213446,92.76666666666668,48.07333333333334,78.04,71.75999999999998,70.0,70.0
KOR,2015,Seoul,Republic of Korea,,126.9779692,37.56653499999999,10127427.0,605.0,0.895,32.0,70.0,70.0,55.0,67.76822911104446,72.10000000000002,73.56666666666666,64.32249647213446,92.36666666666667,47.43333333333334,78.00000000000001,71.39999999999998,70.0,70.0
KOR,2015,Suwon,Republic of Korea,,127.02860090000001,37.263572700000005,1234939.5,121.0,0.8959999999999999,31.8,70.03333333333335,70.0,54.66666666666666,67.76822911104446,72.3,71.63333333333334,64.32249647213446,93.03333333333336,48.5,78.06666666666669,71.99999999999999,70.0,70.0
ZAF,2015,Johannesburg,South Africa,,28.047305100000003,-26.2041028,5101095.25,1645.0,0.701,63.0,62.6,50.0,42.0,63.242857142857154,69.5,68.2,72.62857142857142,73.0,61.6,74.9,76.6,50.0,60.0
ZAF,2015,Cape Town,South Africa,,18.424055300000003,-33.9248685,4145917.2,2461.0,0.701,63.10000000000001,62.6,50.0,42.0,62.8,69.5,68.2,72.3,73.0,61.6,74.9,76.6,50.0,60.0
ZAF,2015,Durban,South Africa,,31.0218404,-29.8586804,10652765.4,2292.0,0.701,63.2,62.6,50.0,42.0,63.242857142857154,69.5,68.2,72.62857142857142,73.0,61.6,74.9,76.6,50.0,60.0
ZAF,2015,Pretoria - Tshwane,South Africa,,28.188056,-25.746111,3268732.666666667,6298.0,0.701,63.10000000000001,62.6,50.0,42.0,63.242857142857154,69.5,68.2,72.62857142857142,73.0,61.6,74.9,76.6,50.0,60.0
ZAF,2015,KwaDukuza,South Africa,,31.266,-29.366965000000004,276719.0,3694.7517170893043,0.701,63.0,62.6,50.0,42.0,63.242857142857154,69.5,68.2,72.62857142857142,73.0,61.6,74.9,76.6,50.0,60.0
KOR,2015,Incheon ,Republic of Korea,,126.705206,37.456255999999996,2983484.0,1381.0,0.907,31.9,71.5,75.0,55.0,67.76822911104446,72.5,67.9,64.32249647213446,89.7,51.1,81.6,72.6,70.0,80.0
ESP,2015,Zaragoza,Spain,,-0.8890853000000001,41.6488226,674097.4,969.0,0.895,36.2,67.6,70.0,59.0,55.635714285714286,53.1,39.8,28.87142857142857,77.5,52.6,81.3,88.0,85.0,70.0
CHE,2015,Nyon,Switzerland,,6.234785,46.383268,20943.0,6.8,0.9470000000000001,32.3,80.5,90.0,85.0,82.1,70.3,65.1,95.9,78.1,75.3,86.3,90.0,85.0,80.0
TWN,2015,Taichung,Taiwan,,120.64696699999999,24.161859,2790743.75,2215.0,0.8698855052577321,38.87940929917293,75.1,70.0,61.0,67.7,80.4,87.1,83.7,92.4,55.2,83.3,86.4,75.0,60.0
TWN,2015,New Taipei ,Taiwan,,121.4458,25.0111,3985711.75,2053.0,0.8698855052577321,38.87940929917293,75.1,70.0,61.0,69.2,80.4,87.1,90.8,92.4,55.2,83.3,86.4,75.0,60.0
TWN,2015,Pingtung County,Taiwan,,120.54876000000002,22.551976,829113.6,2775.0,0.8698855052577321,38.87940929917293,75.1,70.0,61.0,69.2,80.4,87.1,90.8,92.4,55.2,83.3,86.4,75.0,60.0
THA,2015,Patong,Thailand,,98.302104,7.896576,20029.0,3694.7517170893043,0.7490000000000001,36.0,62.4,40.0,35.0,41.7,81.5,81.4,96.3,72.5,63.5,69.9,75.4,45.0,60.0
TUR,2015,Istanbul ,Turkey,,28.9784,41.0082,15130369.0,5343.0,0.8009999999999999,42.9,63.2,45.0,50.0,52.15,76.1,57.6,92.9,61.0,50.2,72.4,84.6,75.0,60.0
TUR,2015,Kadiovacik,Turkey,,26.553613000000002,38.3434574,226.8,5947.0,0.8009999999999999,42.9,63.2,45.0,50.0,52.15,76.1,57.6,92.9,61.0,50.2,72.4,84.6,75.0,60.0
GBR,2015,Leicester,United Kingdom,,-1.1333,52.6333,345617.33333333326,73.0,0.9229999999999999,33.2,75.8,90.0,76.0,93.0,62.9,30.3,40.4,91.1,75.6,74.4,88.0,90.0,80.0
USA,2015,Atlanta,United States,,-84.3879824,33.7489954,446978.5,343.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Burlington,United States,,-73.21207199999998,44.475882500000004,42284.0,40.1,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Chicago,United States,,-87.62979820000002,41.8781136,2714889.25,606.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Chicago,United States,,-87.629798,41.878114000000004,8524670.0,10544.9,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,New York City,United States,,-74.00594129999998,40.7127837,8512613.0,784.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.85,66.2,51.8,53.2,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,"Washington, DC",United States,,-77.03687070000002,38.9071923,690274.4,158.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.0,66.2,51.8,54.05,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Salt Lake City,United States,,-111.891,40.7608,195669.0,287.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,San Francisco,United States,,-122.4194155,37.7749295,875842.75,121.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.0,66.2,51.8,54.05,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Denver,United States,,-104.9847179,39.737567,692162.4,401.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.9,66.2,51.8,54.8,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Boston,United States,,-71.05977320000002,42.358430799999994,673450.0,124.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.0,66.2,51.8,54.05,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,New Haven ,United States,,-72.9276,41.3093,131014.0,3694.7517170893043,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,St Louis,United States,,-90.1994042,38.6270025,311066.0,170.9,0.9209999999999999,41.2,76.2,80.0,73.0,76.9,66.2,51.8,54.8,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Cincinnati,United States,,-84.512,39.1031,300314.0,124.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Cleveland,United States,,-81.6943605,41.499320000000004,388678.66666666674,201.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.0,66.2,51.8,54.05,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Dallas,United States,,-96.8004511,32.78013989999999,1301361.5,999.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Columbus,United States,,-82.9987942,39.9611755,872181.8,563.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.86666666666666,66.2,51.8,53.73333333333333,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Providence,United States,,-71.4128,41.824,179260.0,48.0,0.9209999999999999,41.2,76.2,80.0,73.0,76.9,66.2,51.8,54.8,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Long Beach,United States,,-118.194,33.7701,470130.0,3694.7517170893043,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Oakland,United States,,-122.2708,37.8044,423923.75,144.0,0.9209999999999999,41.2,76.2,80.0,73.0,75.1,66.2,51.8,53.3,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Anchorage,United States,,-149.9,61.2181,296424.0,3694.7517170893043,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
USA,2015,Knoxville,United States,,-83.9207,35.9606,185853.5,255.2,0.9209999999999999,41.2,76.2,80.0,73.0,76.50288600288599,66.2,51.8,54.01551226551214,88.8,98.5,76.6,87.0,70.0,70.0
